ml_algo,bias,Monte_carlo_SE_bias,prct_bias,Monte_carlo_SE_prct_bias,abs_bias,Monte_carlo_abs_bias_SE,MSE,Monte_carlo_SE_MSE,empirical_SE,Monte_carlo_SE_empirical,time,nancount,n_conf,n_observations,iterations_monte_carlo,B_T,gamma,lam,linear,outcome_nuisance,propensity_nuisance,x_omit,Scenario,cov,Correlation,RMSE,DGP
Linear Regression,0.0019043820363949,0.0020584429677666,0.190438203639495,0.2058442967766688,0.0365591497736098,0.0012513814227156,0.002117983209263,0.0001320703253003,0.0460281840373272,0.0014569967071284,0.0035405111312866,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,XGBClassifier,X999,No Omit,7.024941831240957e-05,0.0001172932454499,0.04602155157383332,Linear
DML,-0.1657156665259243,0.0114713791704087,-16.57156665259243,1.1471379170408742,0.2472208039907964,0.0080090421972625,0.0931263596277038,0.0053844344389692,0.256507836207091,0.0081196136785083,2.124469451904297,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,XGBClassifier,X999,No Omit,7.024941831240957e-05,0.0001172932454499,0.30516611808604144,Linear
T-learner,0.023233983031346,0.0021706075293955,2.323398303134609,0.2170607529395529,0.043125215414891,0.001437467956745,0.0028908749537884,0.0001788616446711,0.0485362598820127,0.0015363884607542,0.5274473667144776,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,XGBClassifier,X999,No Omit,7.024941831240957e-05,0.0001172932454499,0.05376685739178365,Linear
X-learner,0.0072224544889934,0.0022391430197249,0.7222454488993465,0.2239143019724908,0.0407425606213659,0.0013385561664714,0.0025540308187741,0.0001569796414408,0.0500687600344904,0.0015848989054423,2.0603415966033936,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,ElasticNet,X999,No Omit,7.024941831240957e-05,0.0001172932454499,0.050537419985334626,Linear
XBCF,0.0297504642081246,0.002132121822483,2.9750464208124643,0.2132121822483044,0.0450206417831394,0.0015026081023545,0.0031535159100872,0.0001880939193239,0.0476756933138283,0.0015091477020249,2.054728283882141,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,XGBClassifier,X999,No Omit,7.024941831240957e-05,0.0001172932454499,0.05615617428286226,Linear
Linear Regression,0.0107790179922541,0.0021154584307422,1.0779017992254143,0.2115458430742202,0.0391893325374403,0.0012768090752252,0.0023492942506042,0.0001423940735201,0.0473030885471459,0.0014973531042264,0.0034804248809814,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,XGBClassifier,X1,S,0.0034466414882358,0.0058611640436315,0.04846951877834357,Linear
DML,-0.1148259202269242,0.0111942831589039,-11.482592022692426,1.1194283158903982,0.2159670209701308,0.0076331091844001,0.0757156677013789,0.0049933924093719,0.250311781026904,0.0079234809788694,2.0924154472351075,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,XGBClassifier,X1,S,0.0034466414882358,0.0058611640436315,0.27516480098548013,Linear
T-learner,0.0268406831690795,0.0021923636745252,2.6840683169079598,0.219236367452528,0.0442922877578759,0.0015227324219263,0.0031188450551905,0.0001982037508334,0.0490227420763975,0.0015517877855401,0.514564938545227,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,XGBClassifier,X1,S,0.0034466414882358,0.0058611640436315,0.055846620803684265,Linear
X-learner,0.0146444496158966,0.0022307444785489,1.4644449615896653,0.2230744478548946,0.041141663887901,0.0014191346543682,0.0026975941479122,0.0001736558245518,0.0498809629446776,0.0015789542924364,2.005434508323669,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,ElasticNet,X1,S,0.0034466414882358,0.0058611640436315,0.05193836874519838,Linear
XBCF,0.0351118182847234,0.0021531319842667,3.511181828472343,0.2153131984266708,0.0488827328092626,0.0015224906486592,0.0035461924767539,0.0001967468041142,0.0481454948134936,0.0015240190086457,1.9491986656188964,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,XGBClassifier,X1,S,0.0034466414882358,0.0058611640436315,0.05954991584170292,Linear
Linear Regression,0.01240695517899,0.0019629126793199,1.2406955178990016,0.196291267931997,0.0368363804392389,0.0012009295665473,0.0020765926039443,0.0001237306740883,0.0438920618485569,0.0013893789407499,0.003546929359436,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,XGBClassifier,X2,S,0.0031711442249231,0.0053830754664267,0.04556964564207516,Linear
DML,-0.1173233071305677,0.0120609315690337,-11.732330713056772,1.206093156903379,0.2348981214968203,0.0079041350380878,0.0863523274821986,0.0056390309126203,0.2696906286033275,0.0085369076802986,2.09385666847229,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,XGBClassifier,X2,S,0.0031711442249231,0.0053830754664267,0.29385766534531405,Linear
T-learner,0.0277264775745621,0.0020521033775865,2.772647757456218,0.20521033775866,0.0429606239024079,0.0014328631877483,0.0028701105665715,0.0001719028844934,0.0458864264914055,0.0014525094504196,0.5162353610992432,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,XGBClassifier,X2,S,0.0031711442249231,0.0053830754664267,0.05357341287029883,Linear
X-learner,0.0153841371671733,0.0021634368837608,1.538413716717333,0.2163436883760805,0.0406268053205967,0.0013590662550181,0.0025722207922367,0.0001538758354187,0.0483759193711947,0.00153131297057,1.9933760118484496,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,ElasticNet,X2,S,0.0031711442249231,0.0053830754664267,0.05071706608466917,Linear
XBCF,0.0361150267530572,0.0019985749050552,3.611502675305726,0.1998574905055222,0.0470138918121254,0.0014760245977435,0.0032974516812811,0.0001829873656828,0.0446894934582866,0.0014146211972898,1.952880129814148,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,XGBClassifier,X2,S,0.0031711442249231,0.0053830754664267,0.05742344191426616,Linear
Linear Regression,0.0002746345435893,0.0019069454781092,0.027463454358932,0.1906945478109261,0.0342980202059198,0.0011310035280683,0.0018146595113167,0.0001107491960169,0.0426405971843814,0.001349764519001,0.0033881664276123,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,XGBClassifier,X15,W,0.0002139830664784,0.0003577312062615,0.042598820539032536,Linear
DML,-0.1279928920784179,0.0122359331652894,-12.799289207841795,1.2235933165289443,0.2410959695978123,0.0081277655713931,0.0910914925748872,0.0058391879929336,0.2736037832573137,0.008660776426472,2.092025146484375,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,XGBClassifier,X15,W,0.0002139830664784,0.0003577312062615,0.3018136719482522,Linear
T-learner,0.0189870647054146,0.0020327734166379,1.898706470541461,0.2032773416637992,0.0393174842336109,0.0013254074683327,0.0024224603400592,0.0001460943971973,0.0454541954245704,0.0014388274150695,0.5143602752685547,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,XGBClassifier,X15,W,0.0002139830664784,0.0003577312062615,0.04921849591423127,Linear
X-learner,0.0045390302965878,0.0020900002873457,0.4539030296587819,0.2090000287345729,0.0376552554782207,0.0012521460777839,0.0022002852953848,0.000134445603557,0.0467338271549914,0.001479333449721,1.9956003475189208,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,ElasticNet,X15,W,0.0002139830664784,0.0003577312062615,0.0469071987586639,Linear
XBCF,0.0266583930746566,0.0020364388418849,2.665839307465669,0.2036438841884944,0.0423944579874198,0.0014033843637152,0.002780064416535,0.0001630346444437,0.0455361568247568,0.0014414218578589,1.9582044744491576,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,XGBClassifier,X15,W,0.0002139830664784,0.0003577312062615,0.052726316166929396,Linear
Linear Regression,-0.0021199294361717,0.0020061276026826,-0.2119929436171793,0.2006127602682612,0.0353480743525566,0.0012367592692475,0.0020127435319786,0.0001415556253333,0.04485837691137,0.0014199671095864,0.0033740377426147,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,XGBClassifier,X16,W,0.0001035871917932,0.0001730969582278,0.04486361033152147,Linear
DML,-0.1496034139988538,0.0125322498940236,-14.960341399885383,1.2532249894023688,0.2546717588078285,0.0084813910599469,0.1007527678958345,0.0064158863977446,0.280229626740515,0.0088705138371233,2.090525884628296,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,XGBClassifier,X16,W,0.0001035871917932,0.0001730969582278,0.31741576503985197,Linear
T-learner,0.0156815688003783,0.0020851022111116,1.5681568800378354,0.2085102211111689,0.0392234943127564,0.0013256427775781,0.0024153895642016,0.0001526640512811,0.0466243028408085,0.0014758665181343,0.5161222743988038,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,XGBClassifier,X16,W,0.0001035871917932,0.0001730969582278,0.04914661294740055,Linear
X-learner,0.0013893158751839,0.0021670410113735,0.1389315875183912,0.2167041011373509,0.0385080499506056,0.0013146298680884,0.0023452675043434,0.0001584741665195,0.0484565101146105,0.0015338640259774,1.9943585920333864,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,ElasticNet,X16,W,0.0001035871917932,0.0001730969582278,0.04842796200898196,Linear
XBCF,0.0246344926343851,0.0020596007542061,2.463449263438517,0.2059600754206168,0.0414475335232546,0.001419655798336,0.0027235939054501,0.0001740771954455,0.0460540729291482,0.0014578162056797,1.9570522356033324,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,XGBClassifier,X16,W,0.0001035871917932,0.0001730969582278,0.05218806286355243,Linear
Linear Regression,0.0150087372793279,0.0020084457334691,1.5008737279327946,0.2008445733469138,0.0371094443750517,0.0013135982270678,0.0022381554726007,0.0001418476724757,0.0449102118915641,0.001421607917214,0.0026662063598632,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,XGBClassifier,X1 X16,S W,0.0036136161702174,0.0061503247937062,0.047309147874387884,Linear
DML,-0.1145583281736862,0.0116617322966123,-11.455832817368623,1.1661732296612368,0.227783749057514,0.0076365561987847,0.0809856146327181,0.0049713234174502,0.2607642615062999,0.0082543484670904,2.02245906829834,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,XGBClassifier,X1 X16,S W,0.0036136161702174,0.0061503247937062,0.28457971577875696,Linear
T-learner,0.0297333349889753,0.0021208700998976,2.9733334988975346,0.2120870099897696,0.0452012507221921,0.0014748832656877,0.003128618109906,0.000187931222819,0.0474240971481802,0.0015011835645613,0.4976205253601074,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,XGBClassifier,X1 X16,S W,0.0036136161702174,0.0061503247937062,0.05593405143475663,Linear
X-learner,0.017766819562228,0.0021958080278491,1.7766819562228076,0.219580802784913,0.0417128144260472,0.0014025926928121,0.0027216247520449,0.0001679251849133,0.0490997601581041,0.0015542257503172,1.4727083253860471,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,ElasticNet,X1 X16,S W,0.0036136161702174,0.0061503247937062,0.052169193515377445,Linear
XBCF,0.0377483779036272,0.0020708867066204,3.774837790362729,0.2070886706620473,0.0489928635371724,0.0015277241911184,0.003564937338432,0.0001980006205426,0.0463064344970404,0.001465804571528,1.885347981452942,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,XGBClassifier,X1 X16,S W,0.0036136161702174,0.0061503247937062,0.05970709621503963,Linear
Linear Regression,0.0309402600110846,0.0020683780861075,3.0940260011084693,0.2068378086107501,0.0447939126885035,0.0014749891078338,0.0030921154551912,0.0002028208081278,0.0462503400370728,0.001464028932424,0.0026796960830688,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,XGBClassifier,X1 X2,S S,0.0066809327460067,0.0115622841428154,0.055606793246789556,Linear
DML,-0.0635427838371289,0.0117943153259253,-6.35427838371289,1.179431532592534,0.213025930238236,0.0075003633250109,0.0734515165074433,0.0048170112737175,0.2637289081683666,0.0083481927174073,2.024931139945984,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,XGBClassifier,X1 X2,S S,0.0066809327460067,0.0115622841428154,0.27101940245569744,Linear
T-learner,0.042234873632043,0.0021488760719397,4.223487363204303,0.2148876071939745,0.0528219482890227,0.001612726718971,0.0040880010686196,0.0002365958005716,0.0480503297207999,0.0015210066102731,0.4976168870925903,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,XGBClassifier,X1 X2,S S,0.0066809327460067,0.0115622841428154,0.06393747780933809,Linear
X-learner,0.0317565765396479,0.0021824959561861,3.1756576539647905,0.2182495956186138,0.0474290394766694,0.0015087237161763,0.0033853611643041,0.0002057164506184,0.048802093186506,0.0015448032669734,1.4785742378234863,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,ElasticNet,X1 X2,S S,0.0066809327460067,0.0115622841428154,0.05818385656094051,Linear
XBCF,0.0509999324211162,0.0020775449702518,5.099993242111623,0.2077544970251897,0.0573967685387173,0.0017107372965919,0.0047547734655644,0.0002641486309526,0.0464553177979602,0.00147051739007,1.875007095336914,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,XGBClassifier,X1 X2,S S,0.0066809327460067,0.0115622841428154,0.06895486542343766,Linear
Linear Regression,-0.0011665359966564,0.0021006843236795,-0.1166535996656436,0.2100684323679505,0.0377956461288704,0.0012461358141459,0.0022033852454801,0.0001359643104731,0.0469727294701554,0.0014868957703686,0.0026266193389892,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,XGBClassifier,X15 X16,W W,0.0003864913696813,0.0006466519594284,0.046940230564837454,Linear
DML,-0.1219115423288451,0.012311326106497,-12.191154232884513,1.2311326106497016,0.2383596622326959,0.008215521513185,0.0904952306527547,0.0058559574185076,0.2752896206729515,0.0087141406774132,2.025365643501282,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,XGBClassifier,X15 X16,W W,0.0003864913696813,0.0006466519594284,0.30082425210204494,Linear
T-learner,0.0161108665347879,0.0022009321454882,1.6110866534787924,0.220093214548829,0.0410235940447002,0.001411257206375,0.0026767670727145,0.00017041280673,0.0492143389117627,0.0015578526773898,0.4949300861358642,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,XGBClassifier,X15 X16,W W,0.0003864913696813,0.0006466519594284,0.051737482280398026,Linear
X-learner,0.0019156823863275,0.0022484964506094,0.1915682386327513,0.2248496450609411,0.039888243678971,0.0013691492488337,0.0025264822469184,0.0001564718933238,0.0502779091072964,0.0015915194036599,1.475368962287903,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,ElasticNet,X15 X16,W W,0.0003864913696813,0.0006466519594284,0.05026412484982107,Linear
XBCF,0.0256157014100558,0.0022039963700122,2.5615701410055896,0.2203996370012294,0.0446021136686968,0.0014784748238188,0.0030801065582438,0.0001906290856433,0.0492828570551027,0.0015600215813193,1.901043739318848,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,XGBClassifier,X15 X16,W W,0.0003864913696813,0.0006466519594284,0.05549870771688112,Linear
Linear Regression,0.0157489828829123,0.0020144463176951,1.574898288291235,0.2014446317695161,0.0378601628951023,0.001297119915002,0.0022729694513171,0.0001419594843804,0.0450443890339051,0.0014258552204403,0.0018597078323364,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,XGBClassifier,X10-X19,10W,0.0037752915520376,0.0064284221618664,0.04767566938509726,Linear
DML,-0.065998717062208,0.0118901829704564,-6.599871706220803,1.189018297045644,0.213680520247582,0.0076553143426851,0.0749026797382527,0.0059593783566669,0.2658725738685099,0.0084160492694659,1.3350747299194337,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,XGBClassifier,X10-X19,10W,0.0037752915520376,0.0064284221618664,0.27368353939952744,Linear
T-learner,0.0238563901628025,0.0021115479736658,2.385639016280254,0.2111547973665827,0.04208133509882,0.0014319202290239,0.0027939861393009,0.000177386508725,0.0472156480686872,0.0014945852242449,0.3173157548904419,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,XGBClassifier,X10-X19,10W,0.0037752915520376,0.0064284221618664,0.05285817003359935,Linear
X-learner,0.0161283420253738,0.0021879291583008,1.6128342025373876,0.2187929158300884,0.0408613655149376,0.001400831553509,0.0026488533833573,0.000162150712621,0.0489235832791467,0.0015486489686587,0.9716227006912233,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,ElasticNet,X10-X19,10W,0.0037752915520376,0.0064284221618664,0.051467012574631724,Linear
XBCF,0.0312836580711454,0.0021134625375069,3.128365807114544,0.2113462537506996,0.0454249438102676,0.0015142191562815,0.0032075624871376,0.0001918587655754,0.0472584590176484,0.0014959403811551,1.0866844797134398,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,XGBClassifier,X10-X19,10W,0.0037752915520376,0.0064284221618664,0.05663534662326699,Linear
Linear Regression,0.0579089867430223,0.0021300664139066,5.790898674302238,0.2130066413906658,0.0626374318179823,0.0018425265620239,0.0056175050265024,0.0002897454718786,0.0476297329808449,0.0015076928531054,0.0017891359329223,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,XGBClassifier,X1-X5 X15-X19,5S 5W,0.0146460760519289,0.0266122879217514,0.07495001685458383,Linear
DML,0.0305147123575807,0.0113229013886177,3.0514712357580707,1.1322901388617748,0.2025672855418991,0.0069168381476999,0.0649069875025904,0.0038629544281352,0.2531877720747605,0.0080145188847546,1.3250587129592897,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,XGBClassifier,X1-X5 X15-X19,5S 5W,0.0146460760519289,0.0266122879217514,0.2547684978614711,Linear
T-learner,0.06092942687457,0.002265365510424,6.092942687457002,0.2265365510424032,0.0659327013620762,0.001964658953702,0.0062732036262771,0.0003223364957912,0.0506551127519164,0.0016034595763958,0.3152763557434082,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,XGBClassifier,X1-X5 X15-X19,5S 5W,0.0146460760519289,0.0266122879217514,0.07920355816677115,Linear
X-learner,0.0588479358549319,0.0023389369180901,5.884793585493197,0.2338936918090128,0.0653550957612339,0.0019623884979987,0.0061929218818818,0.000322075041423,0.0523002194393337,0.0016555345186638,0.9696697425842286,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,ElasticNet,X1-X5 X15-X19,5S 5W,0.0146460760519289,0.0266122879217514,0.0786951198098192,Linear
XBCF,0.0647918569421195,0.0021832569306317,6.479185694211958,0.2183256930631775,0.0686392710940438,0.001933345191665,0.0065765235277587,0.0003192445820252,0.0488191090924018,0.0015453418960629,1.0743048429489137,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,XGBClassifier,X1-X5 X15-X19,5S 5W,0.0146460760519289,0.0266122879217514,0.08109576763160146,Linear
Linear Regression,0.0875248109228571,0.0021229163083788,8.752481092285711,0.212291630837882,0.0889841753925541,0.0019976384400908,0.0099094725796199,0.000386960196965,0.0474698517607795,0.0015026319015158,0.0017470359802246,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,XGBClassifier,X1-X10,10S,0.0211641287674268,0.0402641153281706,0.09954633383314475,Linear
DML,0.0874001792032103,0.0100562261107297,8.740017920321034,1.0056226110729762,0.1917745829012151,0.0065370862447823,0.0581015054362246,0.0037883870507832,0.2248640518070007,0.007117947185765,1.3189559602737426,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,XGBClassifier,X1-X10,10S,0.0211641287674268,0.0402641153281706,0.24104253864458158,Linear
T-learner,0.0881658073657314,0.0022590292975099,8.816580736573144,0.2259029297509951,0.0897064777064146,0.0021340173129517,0.0103197130585884,0.0004194973330035,0.0505134307239584,0.0015989747101663,0.3135872173309326,0,20,2000,500,1.0,0.1,0.1,True,XGBRegressor,XGBClassifier,X1-X10,10S,0.0211641287674268,0.0402641153281706,0.10158598849540422,Linear
